Name,Description,Unit,DataType,Attributes
kube_pod_status_phase,[STABLE] The pods current phase.,,Gauge,Str(kube-system);Str(Pending);Str(etcd-kubernetes-control-plane);Str(29c4738f-efd8-4985-bb46-752fd8720f52);Str(kube-system);Str(Succeeded);Str(etcd-kubernetes-control-plane);Str(29c4738f-efd8-4985-bb46-752fd8720f52);Str(kube-system);Str(Failed);Str(etcd-kubernetes-control-plane);Str(29c4738f-efd8-4985-bb46-752fd8720f52);Str(kube-system);Str(Unknown);Str(etcd-kubernetes-control-plane);Str(29c4738f-efd8-4985-bb46-752fd8720f52);Str(kube-system);Str(Running);Str(etcd-kubernetes-control-plane);Str(29c4738f-efd8-4985-bb46-752fd8720f52);Str(local-path-storage);Str(Pending);Str(local-path-provisioner-75f5b54ffd-nf5jh);Str(a88e6566-533d-4fb3-8d36-f6099bc4b035);Str(local-path-storage);Str(Succeeded);Str(local-path-provisioner-75f5b54ffd-nf5jh);Str(a88e6566-533d-4fb3-8d36-f6099bc4b035);Str(local-path-storage);Str(Failed);Str(local-path-provisioner-75f5b54ffd-nf5jh);Str(a88e6566-533d-4fb3-8d36-f6099bc4b035);Str(local-path-storage);Str(Unknown);Str(local-path-provisioner-75f5b54ffd-nf5jh);Str(a88e6566-533d-4fb3-8d36-f6099bc4b035);Str(local-path-storage);Str(Running);Str(local-path-provisioner-75f5b54ffd-nf5jh);Str(a88e6566-533d-4fb3-8d36-f6099bc4b035);Str(kube-system);Str(Pending);Str(kube-state-metrics-6c786fdbb7-xxj86);Str(7e502fc2-559c-472a-b366-c85f05d6e527);Str(kube-system);Str(Succeeded);Str(kube-state-metrics-6c786fdbb7-xxj86);Str(7e502fc2-559c-472a-b366-c85f05d6e527);Str(kube-system);Str(Failed);Str(kube-state-metrics-6c786fdbb7-xxj86);Str(7e502fc2-559c-472a-b366-c85f05d6e527);Str(kube-system);Str(Unknown);Str(kube-state-metrics-6c786fdbb7-xxj86);Str(7e502fc2-559c-472a-b366-c85f05d6e527);Str(kube-system);Str(Running);Str(kube-state-metrics-6c786fdbb7-xxj86);Str(7e502fc2-559c-472a-b366-c85f05d6e527);Str(kube-system);Str(Pending);Str(prometheus-node-exporter-4n6xc);Str(36bd70a7-b1c1-4481-b6ae-4071502e4a70);Str(kube-system);Str(Succeeded);Str(prometheus-node-exporter-4n6xc);Str(36bd70a7-b1c1-4481-b6ae-4071502e4a70);Str(kube-system);Str(Failed);Str(prometheus-node-exporter-4n6xc);Str(36bd70a7-b1c1-4481-b6ae-4071502e4a70);Str(kube-system);Str(Unknown);Str(prometheus-node-exporter-4n6xc);Str(36bd70a7-b1c1-4481-b6ae-4071502e4a70);Str(kube-system);Str(Running);Str(prometheus-node-exporter-4n6xc);Str(36bd70a7-b1c1-4481-b6ae-4071502e4a70);Str(collector);Str(Pending);Str(collector);Str(9323c3b8-4d2c-450b-8962-a4c38b7242db);Str(collector);Str(Succeeded);Str(collector);Str(9323c3b8-4d2c-450b-8962-a4c38b7242db);Str(collector);Str(Failed);Str(collector);Str(9323c3b8-4d2c-450b-8962-a4c38b7242db);Str(collector);Str(Unknown);Str(collector);Str(9323c3b8-4d2c-450b-8962-a4c38b7242db);Str(collector);Str(Running);Str(collector);Str(9323c3b8-4d2c-450b-8962-a4c38b7242db);Str(kube-system);Str(Pending);Str(kube-apiserver-kubernetes-control-plane);Str(12e2c9d0-d650-45f3-929e-354231843a27);Str(kube-system);Str(Succeeded);Str(kube-apiserver-kubernetes-control-plane);Str(12e2c9d0-d650-45f3-929e-354231843a27);Str(kube-system);Str(Failed);Str(kube-apiserver-kubernetes-control-plane);Str(12e2c9d0-d650-45f3-929e-354231843a27);Str(kube-system);Str(Unknown);Str(kube-apiserver-kubernetes-control-plane);Str(12e2c9d0-d650-45f3-929e-354231843a27);Str(kube-system);Str(Running);Str(kube-apiserver-kubernetes-control-plane);Str(12e2c9d0-d650-45f3-929e-354231843a27);Str(kube-system);Str(Pending);Str(kindnet-j98ck);Str(44deef2e-7e4e-4ee7-aec2-c0df307ce178);Str(kube-system);Str(Succeeded);Str(kindnet-j98ck);Str(44deef2e-7e4e-4ee7-aec2-c0df307ce178);Str(kube-system);Str(Failed);Str(kindnet-j98ck);Str(44deef2e-7e4e-4ee7-aec2-c0df307ce178);Str(kube-system);Str(Unknown);Str(kindnet-j98ck);Str(44deef2e-7e4e-4ee7-aec2-c0df307ce178);Str(kube-system);Str(Running);Str(kindnet-j98ck);Str(44deef2e-7e4e-4ee7-aec2-c0df307ce178);Str(kube-system);Str(Pending);Str(coredns-787d4945fb-tgtc6);Str(73a6345b-7276-40e1-9dc7-5d99d3a69a2b);Str(kube-system);Str(Succeeded);Str(coredns-787d4945fb-tgtc6);Str(73a6345b-7276-40e1-9dc7-5d99d3a69a2b);Str(kube-system);Str(Failed);Str(coredns-787d4945fb-tgtc6);Str(73a6345b-7276-40e1-9dc7-5d99d3a69a2b);Str(kube-system);Str(Unknown);Str(coredns-787d4945fb-tgtc6);Str(73a6345b-7276-40e1-9dc7-5d99d3a69a2b);Str(kube-system);Str(Running);Str(coredns-787d4945fb-tgtc6);Str(73a6345b-7276-40e1-9dc7-5d99d3a69a2b);Str(kube-system);Str(Pending);Str(kube-scheduler-kubernetes-control-plane);Str(9afea4b0-e769-4dbc-85e6-503156e48ca5);Str(kube-system);Str(Succeeded);Str(kube-scheduler-kubernetes-control-plane);Str(9afea4b0-e769-4dbc-85e6-503156e48ca5);Str(kube-system);Str(Failed);Str(kube-scheduler-kubernetes-control-plane);Str(9afea4b0-e769-4dbc-85e6-503156e48ca5);Str(kube-system);Str(Unknown);Str(kube-scheduler-kubernetes-control-plane);Str(9afea4b0-e769-4dbc-85e6-503156e48ca5);Str(kube-system);Str(Running);Str(kube-scheduler-kubernetes-control-plane);Str(9afea4b0-e769-4dbc-85e6-503156e48ca5);Str(kube-system);Str(Pending);Str(kube-controller-manager-kubernetes-control-plane);Str(04a7b81b-d1bc-4993-9ef8-126c51b6690c);Str(kube-system);Str(Succeeded);Str(kube-controller-manager-kubernetes-control-plane);Str(04a7b81b-d1bc-4993-9ef8-126c51b6690c);Str(kube-system);Str(Failed);Str(kube-controller-manager-kubernetes-control-plane);Str(04a7b81b-d1bc-4993-9ef8-126c51b6690c);Str(kube-system);Str(Unknown);Str(kube-controller-manager-kubernetes-control-plane);Str(04a7b81b-d1bc-4993-9ef8-126c51b6690c);Str(kube-system);Str(Running);Str(kube-controller-manager-kubernetes-control-plane);Str(04a7b81b-d1bc-4993-9ef8-126c51b6690c);Str(kube-system);Str(Pending);Str(kube-proxy-qclqh);Str(b4606b22-2769-411c-8154-a9324b72e987);Str(kube-system);Str(Succeeded);Str(kube-proxy-qclqh);Str(b4606b22-2769-411c-8154-a9324b72e987);Str(kube-system);Str(Failed);Str(kube-proxy-qclqh);Str(b4606b22-2769-411c-8154-a9324b72e987);Str(kube-system);Str(Unknown);Str(kube-proxy-qclqh);Str(b4606b22-2769-411c-8154-a9324b72e987);Str(kube-system);Str(Running);Str(kube-proxy-qclqh);Str(b4606b22-2769-411c-8154-a9324b72e987);Str(kube-system);Str(Pending);Str(coredns-787d4945fb-4qqk8);Str(fa87b9e3-5cb2-4994-9c0c-c6d36956e860);Str(kube-system);Str(Succeeded);Str(coredns-787d4945fb-4qqk8);Str(fa87b9e3-5cb2-4994-9c0c-c6d36956e860);Str(kube-system);Str(Failed);Str(coredns-787d4945fb-4qqk8);Str(fa87b9e3-5cb2-4994-9c0c-c6d36956e860);Str(kube-system);Str(Unknown);Str(coredns-787d4945fb-4qqk8);Str(fa87b9e3-5cb2-4994-9c0c-c6d36956e860);Str(kube-system);Str(Running);Str(coredns-787d4945fb-4qqk8);Str(fa87b9e3-5cb2-4994-9c0c-c6d36956e860)
kube_pod_status_scheduled,[STABLE] Describes the status of the scheduling process for the pod.,,Gauge,Str(true);Str(kube-system);Str(etcd-kubernetes-control-plane);Str(29c4738f-efd8-4985-bb46-752fd8720f52);Str(false);Str(kube-system);Str(etcd-kubernetes-control-plane);Str(29c4738f-efd8-4985-bb46-752fd8720f52);Str(unknown);Str(kube-system);Str(etcd-kubernetes-control-plane);Str(29c4738f-efd8-4985-bb46-752fd8720f52);Str(true);Str(local-path-storage);Str(local-path-provisioner-75f5b54ffd-nf5jh);Str(a88e6566-533d-4fb3-8d36-f6099bc4b035);Str(false);Str(local-path-storage);Str(local-path-provisioner-75f5b54ffd-nf5jh);Str(a88e6566-533d-4fb3-8d36-f6099bc4b035);Str(unknown);Str(local-path-storage);Str(local-path-provisioner-75f5b54ffd-nf5jh);Str(a88e6566-533d-4fb3-8d36-f6099bc4b035);Str(true);Str(kube-system);Str(kube-state-metrics-6c786fdbb7-xxj86);Str(7e502fc2-559c-472a-b366-c85f05d6e527);Str(false);Str(kube-system);Str(kube-state-metrics-6c786fdbb7-xxj86);Str(7e502fc2-559c-472a-b366-c85f05d6e527);Str(unknown);Str(kube-system);Str(kube-state-metrics-6c786fdbb7-xxj86);Str(7e502fc2-559c-472a-b366-c85f05d6e527);Str(true);Str(kube-system);Str(prometheus-node-exporter-4n6xc);Str(36bd70a7-b1c1-4481-b6ae-4071502e4a70);Str(false);Str(kube-system);Str(prometheus-node-exporter-4n6xc);Str(36bd70a7-b1c1-4481-b6ae-4071502e4a70);Str(unknown);Str(kube-system);Str(prometheus-node-exporter-4n6xc);Str(36bd70a7-b1c1-4481-b6ae-4071502e4a70);Str(true);Str(collector);Str(collector);Str(9323c3b8-4d2c-450b-8962-a4c38b7242db);Str(false);Str(collector);Str(collector);Str(9323c3b8-4d2c-450b-8962-a4c38b7242db);Str(unknown);Str(collector);Str(collector);Str(9323c3b8-4d2c-450b-8962-a4c38b7242db);Str(true);Str(kube-system);Str(kube-apiserver-kubernetes-control-plane);Str(12e2c9d0-d650-45f3-929e-354231843a27);Str(false);Str(kube-system);Str(kube-apiserver-kubernetes-control-plane);Str(12e2c9d0-d650-45f3-929e-354231843a27);Str(unknown);Str(kube-system);Str(kube-apiserver-kubernetes-control-plane);Str(12e2c9d0-d650-45f3-929e-354231843a27);Str(true);Str(kube-system);Str(kindnet-j98ck);Str(44deef2e-7e4e-4ee7-aec2-c0df307ce178);Str(false);Str(kube-system);Str(kindnet-j98ck);Str(44deef2e-7e4e-4ee7-aec2-c0df307ce178);Str(unknown);Str(kube-system);Str(kindnet-j98ck);Str(44deef2e-7e4e-4ee7-aec2-c0df307ce178);Str(true);Str(kube-system);Str(coredns-787d4945fb-tgtc6);Str(73a6345b-7276-40e1-9dc7-5d99d3a69a2b);Str(false);Str(kube-system);Str(coredns-787d4945fb-tgtc6);Str(73a6345b-7276-40e1-9dc7-5d99d3a69a2b);Str(unknown);Str(kube-system);Str(coredns-787d4945fb-tgtc6);Str(73a6345b-7276-40e1-9dc7-5d99d3a69a2b);Str(true);Str(kube-system);Str(kube-scheduler-kubernetes-control-plane);Str(9afea4b0-e769-4dbc-85e6-503156e48ca5);Str(false);Str(kube-system);Str(kube-scheduler-kubernetes-control-plane);Str(9afea4b0-e769-4dbc-85e6-503156e48ca5);Str(unknown);Str(kube-system);Str(kube-scheduler-kubernetes-control-plane);Str(9afea4b0-e769-4dbc-85e6-503156e48ca5);Str(true);Str(kube-system);Str(kube-controller-manager-kubernetes-control-plane);Str(04a7b81b-d1bc-4993-9ef8-126c51b6690c);Str(false);Str(kube-system);Str(kube-controller-manager-kubernetes-control-plane);Str(04a7b81b-d1bc-4993-9ef8-126c51b6690c);Str(unknown);Str(kube-system);Str(kube-controller-manager-kubernetes-control-plane);Str(04a7b81b-d1bc-4993-9ef8-126c51b6690c);Str(true);Str(kube-system);Str(kube-proxy-qclqh);Str(b4606b22-2769-411c-8154-a9324b72e987);Str(false);Str(kube-system);Str(kube-proxy-qclqh);Str(b4606b22-2769-411c-8154-a9324b72e987);Str(unknown);Str(kube-system);Str(kube-proxy-qclqh);Str(b4606b22-2769-411c-8154-a9324b72e987);Str(true);Str(kube-system);Str(coredns-787d4945fb-4qqk8);Str(fa87b9e3-5cb2-4994-9c0c-c6d36956e860);Str(false);Str(kube-system);Str(coredns-787d4945fb-4qqk8);Str(fa87b9e3-5cb2-4994-9c0c-c6d36956e860);Str(unknown);Str(kube-system);Str(coredns-787d4945fb-4qqk8);Str(fa87b9e3-5cb2-4994-9c0c-c6d36956e860)
kube_deployment_status_replicas_unavailable,[STABLE] The number of unavailable replicas per deployment.,,Gauge,Str(kube-state-metrics);Str(kube-system);Str(coredns);Str(kube-system);Str(local-path-provisioner);Str(local-path-storage)
kube_node_info,[STABLE] Information about a cluster node.,,Gauge,container_runtime_version: Str(containerd://1.6.19-46-g941215f49);Str(172.24.0.2);Str(5.15.49-linuxkit);Str(v1.26.3);Str(v1.26.3);Str(kubernetes-control-plane);Str(Ubuntu 22.04.2 LTS);Str(10.244.0.0/24);provider_id: Str(kind://docker/kubernetes/kubernetes-control-plane);Str(7833fc9045a843d09b2ff0dfad4e297c)
kube_pod_container_resource_requests,"The number of requested request resource by a container. It is recommended to use the kube_pod_resource_requests metric exposed by kube-scheduler instead, as it is more precise.",,Gauge,Str(kube-controller-manager);Str(kube-system);Str(kubernetes-control-plane);Str(kube-controller-manager-kubernetes-control-plane);Str(cpu);Str(04a7b81b-d1bc-4993-9ef8-126c51b6690c);Str(core);Str(coredns);Str(kube-system);Str(kubernetes-control-plane);Str(coredns-787d4945fb-4qqk8);Str(memory);Str(fa87b9e3-5cb2-4994-9c0c-c6d36956e860);Str(byte);Str(coredns);Str(kube-system);Str(kubernetes-control-plane);Str(coredns-787d4945fb-4qqk8);Str(cpu);Str(fa87b9e3-5cb2-4994-9c0c-c6d36956e860);Str(core);Str(kube-apiserver);Str(kube-system);Str(kubernetes-control-plane);Str(kube-apiserver-kubernetes-control-plane);Str(cpu);Str(12e2c9d0-d650-45f3-929e-354231843a27);Str(core);Str(kindnet-cni);Str(kube-system);Str(kubernetes-control-plane);Str(kindnet-j98ck);Str(cpu);Str(44deef2e-7e4e-4ee7-aec2-c0df307ce178);Str(core);Str(kindnet-cni);Str(kube-system);Str(kubernetes-control-plane);Str(kindnet-j98ck);Str(memory);Str(44deef2e-7e4e-4ee7-aec2-c0df307ce178);Str(byte);Str(coredns);Str(kube-system);Str(kubernetes-control-plane);Str(coredns-787d4945fb-tgtc6);Str(memory);Str(73a6345b-7276-40e1-9dc7-5d99d3a69a2b);Str(byte);Str(coredns);Str(kube-system);Str(kubernetes-control-plane);Str(coredns-787d4945fb-tgtc6);Str(cpu);Str(73a6345b-7276-40e1-9dc7-5d99d3a69a2b);Str(core);Str(kube-scheduler);Str(kube-system);Str(kubernetes-control-plane);Str(kube-scheduler-kubernetes-control-plane);Str(cpu);Str(9afea4b0-e769-4dbc-85e6-503156e48ca5);Str(core);Str(etcd);Str(kube-system);Str(kubernetes-control-plane);Str(etcd-kubernetes-control-plane);Str(memory);Str(29c4738f-efd8-4985-bb46-752fd8720f52);Str(byte);Str(etcd);Str(kube-system);Str(kubernetes-control-plane);Str(etcd-kubernetes-control-plane);Str(cpu);Str(29c4738f-efd8-4985-bb46-752fd8720f52);Str(core)
kube_pod_status_scheduled_time,[STABLE] Unix timestamp when pod moved into scheduled status,,Gauge,Str(local-path-storage);Str(local-path-provisioner-75f5b54ffd-nf5jh);Str(a88e6566-533d-4fb3-8d36-f6099bc4b035);Str(kube-system);Str(kube-state-metrics-6c786fdbb7-xxj86);Str(7e502fc2-559c-472a-b366-c85f05d6e527);Str(kube-system);Str(prometheus-node-exporter-4n6xc);Str(36bd70a7-b1c1-4481-b6ae-4071502e4a70);Str(collector);Str(collector);Str(9323c3b8-4d2c-450b-8962-a4c38b7242db);Str(kube-system);Str(etcd-kubernetes-control-plane);Str(29c4738f-efd8-4985-bb46-752fd8720f52);Str(kube-system);Str(kube-scheduler-kubernetes-control-plane);Str(9afea4b0-e769-4dbc-85e6-503156e48ca5);Str(kube-system);Str(kube-controller-manager-kubernetes-control-plane);Str(04a7b81b-d1bc-4993-9ef8-126c51b6690c);Str(kube-system);Str(kube-proxy-qclqh);Str(b4606b22-2769-411c-8154-a9324b72e987);Str(kube-system);Str(coredns-787d4945fb-4qqk8);Str(fa87b9e3-5cb2-4994-9c0c-c6d36956e860);Str(kube-system);Str(kube-apiserver-kubernetes-control-plane);Str(12e2c9d0-d650-45f3-929e-354231843a27);Str(kube-system);Str(kindnet-j98ck);Str(44deef2e-7e4e-4ee7-aec2-c0df307ce178);Str(kube-system);Str(coredns-787d4945fb-tgtc6);Str(73a6345b-7276-40e1-9dc7-5d99d3a69a2b)
kube_pod_container_status_restarts,[STABLE] The number of container restarts per container.,,Sum,Str(node-exporter);Str(kube-system);Str(prometheus-node-exporter-4n6xc);Str(36bd70a7-b1c1-4481-b6ae-4071502e4a70);Str(collector);Str(collector);Str(collector);Str(9323c3b8-4d2c-450b-8962-a4c38b7242db);Str(etcd);Str(kube-system);Str(etcd-kubernetes-control-plane);Str(29c4738f-efd8-4985-bb46-752fd8720f52);Str(local-path-provisioner);Str(local-path-storage);Str(local-path-provisioner-75f5b54ffd-nf5jh);Str(a88e6566-533d-4fb3-8d36-f6099bc4b035);Str(kube-state-metrics);Str(kube-system);Str(kube-state-metrics-6c786fdbb7-xxj86);Str(7e502fc2-559c-472a-b366-c85f05d6e527);Str(kube-controller-manager);Str(kube-system);Str(kube-controller-manager-kubernetes-control-plane);Str(04a7b81b-d1bc-4993-9ef8-126c51b6690c);Str(kube-proxy);Str(kube-system);Str(kube-proxy-qclqh);Str(b4606b22-2769-411c-8154-a9324b72e987);Str(coredns);Str(kube-system);Str(coredns-787d4945fb-4qqk8);Str(fa87b9e3-5cb2-4994-9c0c-c6d36956e860);Str(kube-apiserver);Str(kube-system);Str(kube-apiserver-kubernetes-control-plane);Str(12e2c9d0-d650-45f3-929e-354231843a27);Str(kindnet-cni);Str(kube-system);Str(kindnet-j98ck);Str(44deef2e-7e4e-4ee7-aec2-c0df307ce178);Str(coredns);Str(kube-system);Str(coredns-787d4945fb-tgtc6);Str(73a6345b-7276-40e1-9dc7-5d99d3a69a2b);Str(kube-scheduler);Str(kube-system);Str(kube-scheduler-kubernetes-control-plane);Str(9afea4b0-e769-4dbc-85e6-503156e48ca5)
kube_deployment_status_replicas,[STABLE] The number of replicas per deployment.,,Gauge,Str(kube-state-metrics);Str(kube-system);Str(coredns);Str(kube-system);Str(local-path-provisioner);Str(local-path-storage)
kube_deployment_status_observed_generation,[STABLE] The generation observed by the deployment controller.,,Gauge,Str(kube-state-metrics);Str(kube-system);Str(coredns);Str(kube-system);Str(local-path-provisioner);Str(local-path-storage)
kube_lease_owner,Information about the Lease's owner.,,Gauge,Str(kube-apiserver-tzgsnfbuechye34bz4ppb27um4);Str(kube-apiserver-tzgsnfbuechye34bz4ppb27um4_b623fcf8-c051-4fa5-808e-d184f2bb5447);Str(kube-system);Str(kube-controller-manager);Str(kubernetes-control-plane_756a7aa0-76b2-4d2b-a021-b64e3717253d);Str(kube-system);Str(kube-scheduler);Str(kubernetes-control-plane_18b35547-ef32-4bc5-8f90-6a01552d58bc);Str(kube-system);Str(kubernetes-control-plane);Str(kubernetes-control-plane);Str(kube-node-lease);Str(Node);Str(kubernetes-control-plane)
kube_node_annotations,Kubernetes annotations converted to Prometheus labels.,,Gauge,Str(kubernetes-control-plane)
kube_service_labels,[STABLE] Kubernetes labels converted to Prometheus labels.,,Gauge,Str(default);Str(kubernetes);Str(cbffb4fa-c0d3-45f8-a1c7-0e21ec475777);Str(kube-system);Str(kube-dns);Str(b75a175d-91f9-4844-9e96-1f9226047a4b);Str(kube-system);Str(kube-state-metrics);Str(e0344576-84e9-43a3-aca6-0869028477ee);Str(kube-system);Str(prometheus-node-exporter);Str(d147a4a5-fccd-484c-a1ac-e301773e78e2)
kube_daemonset_status_current_number_scheduled,[STABLE] The number of nodes running at least one daemon pod and are supposed to.,,Gauge,Str(kube-proxy);Str(kube-system);Str(kindnet);Str(kube-system);Str(prometheus-node-exporter);Str(kube-system)
kube_deployment_metadata_generation,[STABLE] Sequence number representing a specific generation of the desired state.,,Gauge,Str(kube-state-metrics);Str(kube-system);Str(coredns);Str(kube-system);Str(local-path-provisioner);Str(local-path-storage)
kube_daemonset_status_desired_number_scheduled,[STABLE] The number of nodes that should be running the daemon pod.,,Gauge,Str(kube-proxy);Str(kube-system);Str(kindnet);Str(kube-system);Str(prometheus-node-exporter);Str(kube-system)
kube_deployment_spec_strategy_rollingupdate_max_surge,[STABLE] Maximum number of replicas that can be scheduled above the desired number of replicas during a rolling update of a deployment.,,Gauge,Str(local-path-provisioner);Str(local-path-storage);Str(kube-state-metrics);Str(kube-system);Str(coredns);Str(kube-system)
kube_endpoint_labels,[STABLE] Kubernetes labels converted to Prometheus labels.,,Gauge,Str(prometheus-node-exporter);Str(kube-system);Str(kubernetes);Str(default);Str(kube-dns);Str(kube-system);Str(kube-state-metrics);Str(kube-system)
kube_node_status_allocatable,[STABLE] The allocatable for different resources of a node that are available for scheduling.,,Gauge,Str(kubernetes-control-plane);Str(pods);Str(integer);Str(kubernetes-control-plane);Str(cpu);Str(core);Str(kubernetes-control-plane);Str(ephemeral_storage);Str(byte);Str(kubernetes-control-plane);Str(hugepages_2Mi);Str(byte);Str(kubernetes-control-plane);Str(memory);Str(byte)
kube_pod_container_status_ready,[STABLE] Describes whether the containers readiness check succeeded.,,Gauge,Str(etcd);Str(kube-system);Str(etcd-kubernetes-control-plane);Str(29c4738f-efd8-4985-bb46-752fd8720f52);Str(local-path-provisioner);Str(local-path-storage);Str(local-path-provisioner-75f5b54ffd-nf5jh);Str(a88e6566-533d-4fb3-8d36-f6099bc4b035);Str(kube-state-metrics);Str(kube-system);Str(kube-state-metrics-6c786fdbb7-xxj86);Str(7e502fc2-559c-472a-b366-c85f05d6e527);Str(node-exporter);Str(kube-system);Str(prometheus-node-exporter-4n6xc);Str(36bd70a7-b1c1-4481-b6ae-4071502e4a70);Str(collector);Str(collector);Str(collector);Str(9323c3b8-4d2c-450b-8962-a4c38b7242db);Str(kube-apiserver);Str(kube-system);Str(kube-apiserver-kubernetes-control-plane);Str(12e2c9d0-d650-45f3-929e-354231843a27);Str(kindnet-cni);Str(kube-system);Str(kindnet-j98ck);Str(44deef2e-7e4e-4ee7-aec2-c0df307ce178);Str(coredns);Str(kube-system);Str(coredns-787d4945fb-tgtc6);Str(73a6345b-7276-40e1-9dc7-5d99d3a69a2b);Str(kube-scheduler);Str(kube-system);Str(kube-scheduler-kubernetes-control-plane);Str(9afea4b0-e769-4dbc-85e6-503156e48ca5);Str(kube-controller-manager);Str(kube-system);Str(kube-controller-manager-kubernetes-control-plane);Str(04a7b81b-d1bc-4993-9ef8-126c51b6690c);Str(kube-proxy);Str(kube-system);Str(kube-proxy-qclqh);Str(b4606b22-2769-411c-8154-a9324b72e987);Str(coredns);Str(kube-system);Str(coredns-787d4945fb-4qqk8);Str(fa87b9e3-5cb2-4994-9c0c-c6d36956e860)
kube_replicaset_metadata_generation,[STABLE] Sequence number representing a specific generation of the desired state.,,Gauge,Str(kube-system);Str(kube-state-metrics-6c786fdbb7);Str(kube-system);Str(coredns-787d4945fb);Str(local-path-storage);Str(local-path-provisioner-75f5b54ffd)
kube_namespace_annotations,Kubernetes annotations converted to Prometheus labels.,,Gauge,Str(kube-system);Str(kube-public);Str(kube-node-lease);Str(default);Str(local-path-storage);Str(collector)
kube_endpoint_address_not_ready,(Deprecated since v2.6.0) Number of addresses not ready in endpoint,,Gauge,Str(kubernetes);Str(default);Str(kube-dns);Str(kube-system);Str(kube-state-metrics);Str(kube-system);Str(prometheus-node-exporter);Str(kube-system)
kube_pod_labels,[STABLE] Kubernetes labels converted to Prometheus labels.,,Gauge,Str(kube-system);Str(kindnet-j98ck);Str(44deef2e-7e4e-4ee7-aec2-c0df307ce178);Str(kube-system);Str(coredns-787d4945fb-tgtc6);Str(73a6345b-7276-40e1-9dc7-5d99d3a69a2b);Str(kube-system);Str(kube-scheduler-kubernetes-control-plane);Str(9afea4b0-e769-4dbc-85e6-503156e48ca5);Str(kube-system);Str(kube-controller-manager-kubernetes-control-plane);Str(04a7b81b-d1bc-4993-9ef8-126c51b6690c);Str(kube-system);Str(kube-proxy-qclqh);Str(b4606b22-2769-411c-8154-a9324b72e987);Str(kube-system);Str(coredns-787d4945fb-4qqk8);Str(fa87b9e3-5cb2-4994-9c0c-c6d36956e860);Str(kube-system);Str(kube-apiserver-kubernetes-control-plane);Str(12e2c9d0-d650-45f3-929e-354231843a27);Str(kube-system);Str(etcd-kubernetes-control-plane);Str(29c4738f-efd8-4985-bb46-752fd8720f52);Str(local-path-storage);Str(local-path-provisioner-75f5b54ffd-nf5jh);Str(a88e6566-533d-4fb3-8d36-f6099bc4b035);Str(kube-system);Str(kube-state-metrics-6c786fdbb7-xxj86);Str(7e502fc2-559c-472a-b366-c85f05d6e527);Str(kube-system);Str(prometheus-node-exporter-4n6xc);Str(36bd70a7-b1c1-4481-b6ae-4071502e4a70);Str(collector);Str(collector);Str(9323c3b8-4d2c-450b-8962-a4c38b7242db)
kube_pod_status_ready_time,Readiness achieved time in unix timestamp for a pod.,,Gauge,Str(kube-system);Str(coredns-787d4945fb-4qqk8);Str(fa87b9e3-5cb2-4994-9c0c-c6d36956e860);Str(kube-system);Str(kube-apiserver-kubernetes-control-plane);Str(12e2c9d0-d650-45f3-929e-354231843a27);Str(kube-system);Str(kindnet-j98ck);Str(44deef2e-7e4e-4ee7-aec2-c0df307ce178);Str(kube-system);Str(coredns-787d4945fb-tgtc6);Str(73a6345b-7276-40e1-9dc7-5d99d3a69a2b);Str(kube-system);Str(kube-scheduler-kubernetes-control-plane);Str(9afea4b0-e769-4dbc-85e6-503156e48ca5);Str(kube-system);Str(kube-controller-manager-kubernetes-control-plane);Str(04a7b81b-d1bc-4993-9ef8-126c51b6690c);Str(kube-system);Str(kube-proxy-qclqh);Str(b4606b22-2769-411c-8154-a9324b72e987);Str(kube-system);Str(etcd-kubernetes-control-plane);Str(29c4738f-efd8-4985-bb46-752fd8720f52);Str(local-path-storage);Str(local-path-provisioner-75f5b54ffd-nf5jh);Str(a88e6566-533d-4fb3-8d36-f6099bc4b035);Str(kube-system);Str(kube-state-metrics-6c786fdbb7-xxj86);Str(7e502fc2-559c-472a-b366-c85f05d6e527);Str(kube-system);Str(prometheus-node-exporter-4n6xc);Str(36bd70a7-b1c1-4481-b6ae-4071502e4a70);Str(collector);Str(collector);Str(9323c3b8-4d2c-450b-8962-a4c38b7242db)
